Id,Price
8166,184438.02462240402
11617,160119.6464214558
52,243357.505160286
4395,216452.99690118057
2183,237521.51470672298
16045,202390.40618159325
15719,181056.91712302135
9864,203439.1735017375
1903,496536.039132974
13451,177638.78313287132
3640,173667.84638164367
16551,193873.53464302336
2343,155980.65576743276
10528,231492.49505687924
134,236055.40796325036
13966,319848.32473124424
2366,164292.00043072423
1198,208242.02565835335
12627,94389.18055612524
11623,231186.25092067517
8267,126570.00088232056
56,291403.92914110905
2988,260531.41979778436
8843,255422.2478829006
3043,261549.45392119422
16486,315754.6163181067
1241,167746.4896714523
11180,323058.8191667554
1984,194136.07296105704
7364,148336.26942036254
10769,135638.97859047368
16617,251274.67555600463
9007,327857.6713101364
12953,355271.578920664
11366,182685.96718497193
16483,202413.53659801182
2326,198337.86791648218
14195,138511.02065380255
3484,223222.12605416082
15257,189570.3489918403
11920,268376.4861093216
1359,183957.82849772408
10353,164945.80071803136
15614,125424.83344067505
15101,276766.6076995895
12755,307372.62289748783
6252,176676.9299096237
7485,201062.62851158972
12603,191644.56037302635
5281,374197.31888963067
10708,157140.29135049903
12563,153709.08177767243
4592,187641.5817166508
3390,389003.88559985923
1986,177491.22499130797
5745,137368.71802050588
14108,192635.09050017953
9693,114235.81608754447
669,122205.05547590881
7320,271727.31158239493
10258,152486.8844144541
507,205021.47803023658
10365,168857.88238610307
9363,190183.2093601402
8736,111448.1992278702
15100,192232.6546453166
13420,125749.73470817512
13248,281507.9693640233
1972,342403.4669822006
9258,219817.96193623074
16455,266009.47224355873
6150,209677.144568174
6283,182221.24117680296
14979,219666.0865970894
13935,188498.40384106708
4985,163680.8931271873
5393,124025.50845520507
1730,133120.9626089023
14129,199323.33694153142
6254,186110.3068091548
4173,436630.5493127755
4910,288283.0277274435
1297,157531.11039766684
3366,127663.13960329206
6044,336796.81345412234
6259,145920.46078401906
3852,137094.99391841155
8723,193286.315236813
16109,200005.71394392708
3721,200199.24243480706
13453,276165.52210413193
11962,224739.92524972436
12998,157458.7669173511
6886,184842.04427594334
8200,297512.68157473346
51,231797.4995133574
3930,264429.0750904145
6310,206447.57074067692
6112,204693.02723772987
5135,147758.27968400638
7522,256225.43601792568
9825,242040.01184489403
2411,255749.75946338012
14940,437795.08649758954
15970,161573.89836901813
9894,280790.8527653721
2564,189854.2189430385
7095,233898.66494097898
16754,217970.45672894575
16195,138165.2136439425
1770,242565.0475583027
5363,402032.60114281304
11360,244636.5776262642
13034,288640.6084322776
6542,162743.34057151966
15870,229848.94730861817
217,264416.1990385906
6490,286437.10915617325
6692,295774.908064705
2235,144673.67193538896
16732,281251.5766360786
11499,184148.80127229847
12617,191554.04873751858
9060,246337.15642429405
12017,156252.3381817453
16750,175338.26360279226
12230,170595.1541049906
2158,160213.85285447407
15184,132584.6214316442
2981,198384.16360687476
10281,192496.52034369714
16596,193088.50234967298
6976,441510.6190567251
14680,159090.76505108524
10618,185105.7322680056
271,213116.62695268905
10817,203986.96939148754
1823,436644.38855133165
9549,148598.46189911783
1201,154816.43186830656
2112,231768.30908898835
2951,174549.46824042933
7183,185946.74548289398
11404,133329.07738424418
5473,295482.2581295891
9232,250917.4931005463
3033,321548.35006194946
11002,153015.81175127195
8299,257748.809375055
15417,203000.4929658788
15612,232493.83667844324
6168,182360.75948562025
13751,197467.16455328895
764,166738.1038274425
12833,85479.09186700056
2009,71424.10548263816
1005,387248.6898563045
10740,189138.6855324055
15323,231889.35496860126
9884,111096.74756697555
6185,300437.3993680796
2311,168430.93338304985
7538,294327.1331070616
6256,193621.32664153626
619,395418.1468994364
1968,174169.98253261187
10168,111777.25868126069
10762,218984.8776217039
12392,144831.2432035823
8877,285101.8220432323
2441,211591.070824861
4974,205183.81735832366
12450,193715.76465193494
15837,201474.56628692674
5260,315051.74862591666
6591,154477.45952723865
11688,285683.72720818187
9940,178724.2620343742
12070,191662.63112027463
12876,143568.20277713984
6858,215892.91413533394
2385,219874.93104239425
3596,199187.06348564773
13540,140563.81010081765
2077,139100.3533620248
5654,353416.03007902834
14029,220425.35100031036
16140,113838.34937231716
13303,405367.0673398644
7289,164935.7445729381
15226,164542.44498753457
3330,181546.48901592047
15642,267323.1349566077
16217,372144.1891144047
7330,218362.94856411897
3894,128558.93923420757
6719,201014.60982962293
13013,177917.261436063
15835,220829.78710891053
10873,394479.13804441
16379,270028.90890507307
10771,252574.7855884363
13943,160632.05616553742
5139,231220.17210862832
5309,209892.78142141755
14227,398376.49882676336
16292,199728.20059780072
14968,209021.2923339875
13277,210646.31367603774
1731,88497.99476268137
7286,138213.93257868674
7455,177364.1017669222
3250,199350.6856088437
1659,181329.50954841267
15806,298567.3251320314
7491,241866.35135653923
1990,223896.71335632403
7769,366311.1340303871
9694,232926.81298770264
11961,210723.7296983823
4669,212603.53238949945
13826,318659.95815825433
1691,217548.83868373252
3986,127504.77495159555
1407,179773.2108131543
5517,165348.34829331175
8432,174245.9129038275
2214,193283.4965973465
10449,160225.35822714804
2941,186903.57240465836
5944,171135.25337887797
1555,270008.17098895827
6105,162280.18706295453
4453,239043.52140547233
5892,253914.42784540707
5000,267030.355066533
12995,183532.07336205203
8905,158485.31977560942
11440,149711.5265282925
419,247384.5811099886
4712,150724.3115684693
2094,159618.55939305286
4567,161939.35993311426
10717,168756.37649757988
1248,372464.1717069456
12405,181742.48045666746
8331,413127.34147007077
3113,164924.102742993
6926,306807.5904451716
6777,340478.5096846044
4060,176540.29130721005
11547,257777.52338392948
15199,147749.38035847334
9282,189723.17163358058
16123,402921.2070142902
14094,182372.51103156144
8770,272868.59287567146
1054,371635.469088223
11363,186689.02104296975
8756,111379.99046633835
4800,159282.20824187668
7620,90055.48265354603
9101,164449.7551524769
13954,234598.78932732006
13600,376677.86115688324
2893,205868.9025774178
763,230873.6744912277
5347,181306.66628221117
12096,102604.2154020811
16333,286816.3339771371
16432,316401.32219330105
3513,104257.15630376754
13494,236438.69318888822
8690,205631.4022022722
7266,172452.63144532667
3472,171580.22283645096
7021,196908.79071962633
12952,225354.60832998055
2774,225044.43568222338
607,200652.18969853918
6897,197222.2783297099
8220,278386.29844780243
8071,165523.44868745861
7091,278749.7093508883
1805,334541.2981846703
3594,205469.86134933514
13103,239982.77580454483
2203,145165.2920219226
12622,180832.21998258514
13270,229045.55246789055
9461,120688.92090332106
7759,123331.57666379852
4256,186691.4127026377
9093,190705.17194020015
6033,260105.33771506505
7734,182840.2839042068
12368,433861.0677912455
11740,228541.012986021
9907,155617.73648398888
12398,274486.43955458456
6290,240651.14402120156
2882,225461.40352350796
5091,183267.46963383447
7228,235584.78907859838
5953,318421.2091215602
5707,343834.15230412886
10159,179406.39551708303
7813,197162.41777357357
6463,179499.81999095134
7264,167227.13828985253
5405,180139.52704945928
7543,181311.12252108258
13702,230425.48588375712
5538,205360.9735245613
6762,118392.67971660757
9416,188649.39498937404
10415,330755.3749870473
2139,275147.0484329803
13151,151734.6572827578
10301,196758.1264725573
13273,220536.19566786924
7609,101323.32320787829
4884,167637.97806625612
3438,279681.3859208329
2215,184857.36130621668
1723,128345.81204704121
2340,223852.84671727353
3950,282485.3534132803
7312,159957.25421153445
3602,383169.3436271001
12053,148025.87298584275
16240,183427.48117815412
8301,197092.24573005838
14068,208494.00738914657
6216,346736.9839812443
12910,232850.20155862172
7656,389472.20017725165
7854,184618.69102501438
14636,179040.0137280107
12267,251566.13265016073
11334,413940.630908266
9326,286368.9560218354
5935,176499.5958316123
16132,141706.88004844723
8318,181072.5446738226
5009,176207.93741922034
3883,229000.26435254625
7565,175468.00920393245
7960,135761.3107418473
16736,177574.60360671906
15284,181252.80543623783
4301,214089.25427113337
4273,377324.1926922377
8436,161801.7731259382
2113,383766.8973701384
8469,239296.45062410348
648,220379.45486198625
7526,182962.74150179006
9656,238561.33854986876
516,138955.01972804667
6849,465738.6373918137
7013,227167.4977019882
13741,384648.4562635695
13281,185267.30741158
12374,250984.6245681115
11855,432353.98548556695
2759,124805.3818763102
6759,111742.53466267591
1667,158209.32805373473
5138,316244.99564984825
2452,161006.21737792026
13027,107659.63539513951
2493,126384.23900008234
9899,145867.24495130693
8151,215225.31214844433
5349,142629.30855569194
3926,273195.01085207856
6394,284040.5114316631
11720,202034.23816034
578,191150.5038296323
4001,169484.39431266463
13504,190998.44959269112
14836,321832.4065386596
1741,168492.43462092188
1278,183577.90169075082
11890,201781.3607070598
1803,204163.16930961786
11418,200443.0343107769
13693,211177.9597250545
7321,217988.41717659505
12575,176036.38415874008
6966,208241.21351607717
16613,177646.6221690276
3148,412340.30271078483
8920,171281.26838649128
13984,428491.7998570926
802,261666.86330971206
13893,183979.70165200921
2495,163629.58224429184
1695,165161.62630594103
14995,318120.48062092345
10890,245220.50250849166
5282,279680.414509565
13487,196483.22512903743
16615,347199.6113903544
4545,382081.26873694017
14032,148017.85845874675
15707,245903.84189519644
13931,200550.30525189993
946,177284.0984347014
11500,472931.1914232129
10220,145126.80487880023
2604,184872.4556009721
10761,356788.65359510324
10982,283160.5070251756
11729,231035.21167037712
8152,124093.1335388923
5323,172118.1853293657
9448,166989.3387671479
14935,147717.83246422728
385,331063.6084812189
7039,310625.97613066423
9366,181057.81543860197
15823,259091.89855747027
8993,183950.26775133688
1282,165417.90035281162
437,170256.80554874692
11011,133637.5148058519
10104,174057.97011713585
16321,156692.230209244
11188,259155.71079363648
14291,158786.63632588385
7781,198805.44231394838
1203,182079.72195614374
3731,235170.1578512446
9037,340184.6410719172
12937,160671.9204847906
5196,200852.3761607847
1746,156729.45767904498
6345,122638.1164862932
7950,288958.8295042782
11552,213383.96519300225
11950,85659.66510419403
4805,362850.4077366946
9152,262284.85804802825
555,341986.49531862256
6765,127959.77740274405
8515,337420.1009371166
13915,183831.05534728017
16036,164179.16113931456
16625,183027.28610365305
11870,304563.4783628257
3304,134728.94825309672
9636,251371.09784918933
5232,438735.78390380903
8878,198372.47243924616
2756,184592.081029115
5140,132847.84862692514
375,201333.29216830165
7149,230189.7997179153
16353,287072.79139476037
15742,184097.66835705805
5957,170664.70188476745
12580,179709.11554564803
10409,241645.7376026806
13766,164254.0564931475
7778,178600.53705556333
9028,183107.8829696375
14213,189951.99507602426
12691,208169.45610449064
1658,160161.46007189757
15352,206969.9466714626
10670,206522.82075232253
14260,192092.23039512537
8870,182355.76380441902
12054,174107.01527568384
9386,378462.7333648059
14378,308790.4868793162
2080,178837.657562817
12729,229874.01250397274
932,126428.70960788577
3149,218453.28128952792
245,204239.62922702602
6334,205185.8664851553
11684,322239.23182008124
5099,126946.51387844325
1828,127675.59166083232
13464,197997.2276486734
4023,275296.0983210638
6563,157222.77847277574
13207,180605.32956576737
14075,488579.7849945249
5722,185871.23525218284
2308,243316.47422305416
8169,258159.80853127327
3341,263239.6687729888
7693,69539.11786801889
2549,270356.8045840342
11576,331578.13334976236
8010,228798.4217597479
605,273279.24133571854
1580,274218.9049823287
1588,324524.21045601583
15197,171495.38815535684
190,183682.5150874306
12488,128902.14302287444
12254,216282.46820745696
3991,185771.92605772257
5076,212442.1508738198
3214,150828.76860358875
2348,207529.47046267218
13573,194105.4587137699
14296,199700.40854234248
4207,250112.4055398949
6529,231221.81007683813
16043,163066.3930372989
2508,194184.51698578033
12297,175427.77742687846
10012,204353.58348530417
1874,152546.78816943217
8451,215187.44706966614
16108,207421.7603831122
7200,398261.9610609949
859,380412.6020937646
8415,262631.1518274896
1649,67211.76305835799
6269,344608.3879393836
8350,195700.48505111036
10978,206735.5850584416
16751,169317.00999389816
10133,122215.7008892811
11908,201746.4489561481
15627,127167.5368099677
14923,79972.02577331518
3669,413044.2294690194
8316,128260.6940367806
5702,317647.8505457768
3480,182182.3635002957
11965,197411.5852398206
5869,112723.5479651889
11147,297083.4151422713
6505,165323.05456279143
13797,283031.05346912163
14915,198004.56404945222
8221,178506.84567154446
5873,167367.5734832189
13900,237340.6636150455
13804,277023.19965021155
994,175303.2524948512
2118,185963.520189759
15158,201663.65587083763
9898,113200.32646420559
3509,489408.0934854435
10228,105359.77978647855
12409,397983.5096152201
9260,206715.16965836458
11462,155517.05412073707
3265,210308.39545614048
54,241523.6734415603
9316,291792.61820728006
16208,300010.18701012945
16582,187469.2370635772
6338,250727.35191035824
699,235243.99900643653
3396,156871.79396466337
13995,179865.27722738936
8971,122212.49039544338
6068,247718.57313944682
7020,190217.33823340765
14015,180777.44619926723
4172,238159.64920327193
12959,460992.96701786976
5659,194759.70825782657
14766,127163.88827934329
14402,190780.88183737686
6611,151755.95561966844
3213,256317.65045697754
13306,166617.09442955488
5966,198835.6803901831
3685,414155.58895214763
10994,204044.22850446647
13564,228236.01633234206
6507,192518.38591621432
3196,318994.33990153624
1771,147393.47606587145
13367,330679.800110274
1529,117485.22931256538
11128,167738.81489067382
11948,234535.20537062746
3798,160568.383024225
11443,177259.63106976525
15581,161161.122661819
15056,254766.5954170639
5114,366928.2278752144
12195,183067.92631854277
2044,285349.21216619475
13169,87187.3311343256
15180,308197.6082709341
15543,153121.2362778169
3770,146326.81438394776
772,283312.8569828809
990,174155.7000163713
5567,212940.96922585423
10805,272013.5420246534
3951,241014.96959566363
9484,189825.49699664387
3867,318544.74974686955
15605,218792.92379876424
3805,277814.0751392606
7254,285923.65718103776
2179,195877.57185085755
12745,181544.45182804717
16545,271048.94272537064
7310,198631.6253577016
8539,166043.52860021873
222,172144.1021748105
14084,342262.9071008832
15453,143748.64913250727
12318,243355.1069045503
7368,301178.95980663283
4027,216468.82913045317
4106,151322.47284323294
506,182634.75917614994
1995,197547.47760766983
7165,202892.21601381555
12615,158965.05737120466
16792,140253.0112504046
221,297248.54036237043
9710,136514.7638617125
4364,157371.75386834255
3379,327336.52206392185
8954,195647.19835290886
16630,158598.12376133175
9624,333656.6913864372
6967,266029.29559841746
8070,189433.53327815424
933,198375.53307711537
8155,221215.69352661102
6771,161572.63360931937
16477,184220.70064370334
675,199243.52257908005
7201,190525.4399914691
8254,179401.70392109468
11325,193480.1615953343
14018,151229.94426987827
5190,349049.32587190653
5505,126128.13129289506
2886,229675.6903669253
6941,85774.26895039833
2668,172663.58835265422
13831,182771.87173601915
11036,257991.36084075138
13691,111084.4408980311
2007,236259.87239901657
6442,137581.67235251196
10010,184439.27739934626
3259,236620.25438523528
14013,181082.9142044018
2261,480587.60371177987
4110,172102.7527590886
13293,117616.22840427367
14931,215723.621285469
12293,139639.88377752312
16398,285951.9900611592
7132,177374.10340924066
2780,169191.44343266852
5700,201881.4380654813
8186,175371.13484637887
7031,128711.6085615839
11269,422174.84935616
632,143233.5576342171
6330,323613.7049419919
10905,183190.00256188013
6313,225191.28339348664
13396,186138.58477007362
13414,195189.86677234474
4270,153449.84658553745
926,149696.13527492512
11452,74393.66196003875
16228,488852.3860294034
1781,231767.49806659046
16492,195289.4784290051
14594,190729.15730235458
4485,181245.4802405835
8306,258821.7250751746
2071,187728.26241661597
9895,206937.77063172977
10544,199529.01280743242
11253,355032.7698687937
15213,395050.6894881543
2990,145090.7369800722
4518,277759.56537759956
2766,150530.7100321456
3275,259396.09665263374
14971,182504.21289233607
14863,156217.4547702415
1352,210982.38013659426
3423,196342.43904826173
13021,272094.6602437949
10489,146276.13619210865
12055,226292.153683011
13089,71052.53139964388
16275,249677.08263527922
4272,161683.70456060872
3204,225360.69875718383
863,321932.4621833488
3289,120842.95426369112
9557,239875.7695271861
14381,215481.32363053798
15208,441459.0594990227
8030,245543.12295040442
8080,124352.04479669298
9876,233642.0945097699
5571,239636.39260848734
5439,199296.96449450435
10689,176049.3792997507
9919,186382.35901433934
7348,281054.40472003736
11686,248749.2383008074
16643,359751.4515401433
164,123704.72787690342
15912,335520.1928747631
14237,185184.88086463156
7965,235304.76989858938
9778,152842.40295818113
14321,140512.8108935125
10617,181350.14558738362
12007,164090.03494050493
1415,98758.4444048324
12912,249765.17091308456
12062,268516.753356753
7762,202370.14414980062
4381,488981.4706101807
7986,161059.22415794546
10647,227114.62142555616
13452,195192.29950922017
230,269536.57561071
9285,240982.4041932743
4221,380815.75259850506
16384,167175.95002113385
14645,217205.55259984283
778,209105.86751839676
6633,195184.23014877058
15137,106638.04574820437
62,179937.8451828328
10606,378078.8634165741
7791,104756.96569520308
4161,174147.41473767426
5553,251721.2024606162
9433,70175.23723762383
7363,264660.8001718648
10162,209222.524984318
9568,221072.2007707332
9901,226456.6150951138
8047,165653.6721851499
12954,147440.38214732992
12479,171225.07861199632
3357,429196.7662564345
15088,171450.44246683596
163,303990.4378913263
988,224225.99453848996
5877,286899.3203021251
1683,202054.58117522302
5206,218560.5399292727
11155,146939.13678331417
15339,155894.49342328016
1590,203049.34202589624
11100,192934.96919700125
11216,180947.0862251628
1624,210095.28492422015
6113,209509.17591142526
2181,284430.4826620725
1023,271498.0814179332
8673,142282.08184382846
1646,264768.5282162287
11608,97885.47872969195
5988,175954.25447251898
14354,231681.3586067595
6369,104569.88722473256
15936,217102.65689596083
13240,355243.2807302661
3481,169246.96788065013
3479,263430.1394357941
1698,333319.7026205484
13154,288882.67287777766
7802,184582.91802705752
9702,180567.27690812998
12895,412531.69076244556
5728,165837.9291500274
10793,204395.72819883298
13529,185686.29334596163
746,220830.309236359
2610,155438.14149520302
10932,182188.38538417217
15350,282822.78175142326
15692,172121.05157210954
5484,194536.1447787664
15608,199310.170090465
5253,277090.2076713775
1686,285663.5632401423
10624,405307.4175984024
267,150814.88506486572
3295,314741.739081744
9481,303684.2473925221
732,276093.6931338035
10022,358668.38579705165
6135,316349.6208454114
7224,243355.80307519383
14887,236993.27003554234
7382,177143.73331915823
3242,128547.29370187537
3106,198730.0711494754
14678,187733.71801096728
6626,212807.5789356933
6576,218212.43950039154
9008,214290.3056098051
2931,279654.80726048135
10023,199739.09094051842
14964,160759.356890306
796,247062.6317476433
5169,107904.13342344179
1814,147373.8252378845
7372,220668.6290733737
13672,179335.06991339027
4124,206900.6042590695
1095,143211.8489658681
15950,81213.43260731635
817,415418.25373306026
15779,136228.47500255355
11506,235456.53102951203
8689,335929.29557274096
10077,239823.01192235053
10514,217983.57110161014
2198,576362.5700792874
8005,199646.22797508887
625,307085.0973594344
9420,188195.78352120065
10350,215170.98977190268
14494,173488.31834843603
11615,280739.42941541516
93,333801.66326965793
950,204692.13052306196
3325,156528.47417123383
14459,141723.38918365308
16531,195654.68997197069
11228,216546.86131118704
11761,216790.21404198042
12629,223488.73229558885
10339,214138.06940063418
12203,120449.6279443514
16744,278650.97868057684
2786,195124.5597323053
316,105691.67971713698
11424,169549.5810507278
8021,152413.96248234482
12679,382754.4507275716
1871,173743.11055656386
5767,198361.81644986058
4047,336686.817729324
16235,246298.34264587445
10604,248343.27831235915
1510,229823.30882754852
854,143032.48559946113
1860,190657.0352499485
1593,193919.11212086002
381,180567.28269735095
10375,189340.9575634771
15149,233643.04592600543
11375,196241.6493131732
3912,149196.3046348562
12097,380137.9968921096
16743,129062.70046796474
146,265322.6792495083
5308,132742.00840258025
4125,156633.1483918623
7671,374556.2885083678
12609,108886.2379147491
4353,183612.7152086298
6287,197815.18986288342
2264,277913.3037170562
3457,171626.5922075593
12935,147307.46131762597
8958,179748.335908413
4532,179446.89307236203
14857,207927.21194015542
11376,206047.83327224673
13713,211199.74114449255
181,250700.1870668977
10858,127875.59746739522
5160,248564.78006787025
6642,186108.8491089798
9312,418806.95931790944
7736,208708.37760924833
4326,261426.88773572992
1802,165111.31429733016
16115,195484.52647065534
16787,308091.8882450439
7107,149001.79048878833
6902,136911.24669953776
8950,313826.62100536714
9922,182438.82993209432
11453,281247.9126877568
10033,184326.3293668421
12131,378792.8723546003
11879,314276.1394200585
8986,151988.0810490893
82,189098.4802572619
7664,178051.52117430128
11116,254631.59441821155
14096,194842.9028220596
11577,222900.1895608816
1908,180828.81574943327
3658,180391.5643593819
6148,177555.9548124764
1324,189685.49448194206
8792,236898.13364605582
5883,386779.0269933278
15245,315023.26042422117
16382,106123.72237916128
2131,202797.42277121142
7581,228064.29458619945
11488,358271.7354959736
6091,252169.42221243712
7295,203143.20658480265
6427,171546.30115592055
4558,74073.12912746899
14436,195512.4806638964
8373,240357.38212393713
917,311213.8358267985
9837,477132.68905097095
5619,138801.64405443915
4530,157564.75741952425
11486,186658.2101857013
8575,177923.6981912767
3540,340579.57646129525
4509,289013.0010867682
4709,170848.64692339356
10148,227637.7263351519
11077,217226.87356939566
609,174627.72189417007
14733,199495.21916635465
10609,146941.95569858488
3616,162323.1762764656
8805,235351.4312670922
13799,223134.49945012858
5886,266537.61648534506
15836,113392.39735381962
11792,127521.054536134
9404,272068.64961862564
6456,187701.88936959827
2569,127046.1656604599
16727,211573.5406637498
12353,188450.8513017188
9841,226602.382145079
2725,224157.18485252088
3388,231123.65969986553
9476,179491.58494119113
13550,105565.56208138383
11934,211403.76193041625
3375,180172.99596445405
2932,252879.65740588063
9972,219343.84786727512
876,181626.42655640654
13649,204300.09355493632
13444,317313.148139999
12748,250913.49131622608
2003,191891.10787441136
2376,221077.24052448836
15961,184830.61792091728
1221,258488.45419756568
7064,236976.2656457303
7799,163652.67487598403
4549,430670.01495787996
11061,184178.10818110488
2132,358936.1473338961
10692,193203.33088911793
14546,361740.30206495244
11088,191777.94228883256
4819,259984.46948914166
13682,124538.87351279157
7127,433328.70274241176
6245,163165.03166828502
10845,161360.97212678514
3285,118728.99767592202
11384,200378.14876307495
10897,182129.65994029297
8533,122451.6488795057
15341,245861.4845819817
3821,150184.7946529511
14130,161558.53833558492
4306,388655.8441764643
113,179669.80762951972
14997,178645.01694779666
1482,201298.00196133426
14780,345905.7202484144
997,235541.31193960193
7991,189135.61852238962
15592,158699.86548923192
11143,199876.50010612342
12472,178765.60420596835
13991,307215.37075878854
13399,318634.37318314495
2588,317686.00252282276
14274,367558.62055374705
11491,390333.59544407605
4755,180283.62717110373
7939,160212.4973662119
1779,157512.33637600485
11924,155041.60806651355
12713,208467.6262849602
12486,381188.19447253546
13149,257964.45066524003
4847,223732.97970925496
7638,340877.9996292449
15228,318541.8087246259
10069,211771.63908929704
2219,330497.7830982826
956,308152.1249067648
13680,133478.43900429856
106,180950.04156995157
13101,104589.1503444129
7540,285628.9230971499
16138,372048.9520621372
4890,305878.18506714335
13752,247505.47379068195
14622,183472.33747726414
7871,182897.50409899073
3957,250346.31084732758
9987,235942.5769651461
8884,181052.60532487166
11715,281170.90559183905
10612,212244.67935908693
12945,214927.31251357496
5034,183635.19057161396
4463,299755.2770802759
3476,196400.17366413854
4846,245732.99039558752
2372,185395.23907106504
2873,213729.81104808408
512,200824.78850458594
16198,199848.1914560992
9155,413320.69546668633
16464,103663.23194664124
6904,181024.2320002449
3151,186432.45182800604
1816,158977.70088592445
16214,359625.3261984846
6264,328242.45317283
254,189366.69197489248
5848,143844.37887011876
4357,164130.64461441775
14265,148566.79681721638
12235,181899.87229806752
11342,112884.35784502515
6679,196713.94787358044
5377,212532.67402654956
7636,152266.0538861112
12798,163473.82674407074
16349,236835.77339857863
3028,130278.28354177182
12810,338750.35311326105
15064,150578.01683459143
13801,114458.33588076486
13387,260856.80713853464
371,223847.3379784076
1161,136200.62081691678
14593,161715.6184783456
12144,182204.16576477303
5555,438383.17052708863
13493,163268.06421068785
11130,275261.94216105895
8658,140230.68760739456
6491,217833.59872941175
303,173637.1781859241
1897,232136.39723995057
9583,107806.56070632533
4515,164845.3607160755
1411,176213.88494559313
8534,134137.886625301
7227,229946.76011962895
13478,167894.23185184502
7546,317537.92685613356
2798,107100.75155905115
10267,402346.9372155778
4519,132927.97188200493
12184,195205.9942954005
1895,317594.26217985
13019,365417.8411163517
8845,331925.65888456785
1929,295146.2190931676
1966,140799.99488222334
5268,87293.44387772733
11402,152288.93562999507
13503,176226.0496737113
14413,162095.59491296043
15419,146765.46490588252
11573,141561.51236181648
270,156778.04229089175
9733,178346.3826698594
2729,208410.71320411237
10123,241208.731707146
9331,233896.69241631447
4342,136892.22604069716
4248,283330.5173716021
446,189221.35500061858
6677,182109.35449859474
8324,240285.4000909484
9666,479732.5850310359
7303,159792.7274780324
2710,259568.0076628766
3334,177713.22464801394
11464,321169.2328764816
12220,306664.7801410121
14064,180983.7317729465
14350,180760.90646153994
2858,243507.28993094765
13014,346132.5883617093
13732,170029.20916605645
3371,317242.39610475994
5912,233666.6511280771
5881,177130.01573758948
6199,237878.44884829488
7344,181428.8051598773
6180,189264.4373744306
3343,268256.40692713484
12103,198879.89413273532
5177,169608.31255840618
7000,201935.12369929563
3990,200413.86970332873
11689,128519.64900895333
5624,181866.71311811524
7497,87181.96140784952
618,158512.09575435016
6909,210820.89979051522
3346,156967.5958466398
12521,171044.82732477924
11871,404584.6939004135
10610,185551.92730147313
14869,156644.08549930574
2268,124313.4441391623
12058,149509.91738142338
12426,183280.63673999984
10662,126243.3291870846
12512,134404.55664440914
14852,198685.3774782785
10876,162630.8816934835
7720,177252.51457752998
4334,68563.98638157781
12275,336555.8934214871
12228,499761.30512984685
3715,203349.3134531465
9534,234066.86881548006
2333,160574.95819987977
15628,152158.92224664055
5043,201076.23941088625
16704,467338.97261756775
2891,244131.91563015676
14478,174237.48515934648
4429,174247.8106177783
5929,136038.69707564902
1845,154572.4440934176
3001,163159.00802572578
6741,137661.97340797505
2202,144036.09722127006
15490,185093.8457586653
3752,219564.34624206665
4620,209005.61358078313
12795,180291.4196053566
2662,125720.7753066172
12845,188080.6024197627
5604,224471.1244976156
4861,167776.3226106538
8100,258791.84602747997
15990,200720.85697852954
6561,140554.83969333637
14107,127363.67061772998
6274,116517.34683658535
4428,120816.66783476216
3184,209815.90390510982
9247,257640.7795371019
15016,184164.2246475465
6009,201084.32190660454
3190,183997.48474622058
3386,144133.362970357
11984,185790.08327233075
16215,173082.41168949893
5506,253270.2932393536
10016,198302.10780623645
15394,305196.538038471
15724,309750.77641141554
9409,147830.50799290012
12634,169764.4643772096
14316,225266.22364257285
8675,184551.06417153843
15231,153144.27871715155
3236,167691.32209873758
10087,204610.27720903026
5018,163512.77117721937
2728,126644.42642117616
8092,182590.90572791873
10698,203592.1371296307
5859,163764.41457916348
4198,92008.08244034933
861,179481.84514646002
7990,372424.3922932106
4009,201358.18612099884
10964,153263.42145571276
2114,276392.2628486112
1139,184278.8505817227
13921,175840.68198602574
15030,112045.33505602293
2122,127467.61448658312
1602,249440.92482803352
15032,421856.12783679034
5694,118295.14063615908
14026,197189.36312806257
1132,188862.8289094248
15469,301720.9098181492
10223,176356.1971581338
3303,229884.28585266226
12655,241774.776415035
16151,148896.89272863962
14649,179610.78272401835
9533,169275.35199014025
2229,157479.09149335
7652,264516.1924343847
14523,212797.48508888145
12991,191434.34158110525
4539,184183.79285473077
395,150699.9586489885
4853,258681.3143902238
12082,177849.08206113073
1406,272277.3795432751
7788,179833.30799911878
2143,142455.5462077566
11089,126972.00551073729
16693,165559.60375509507
14701,148936.44407523333
13689,185402.80118399765
4262,208519.63306253767
1046,205464.5066111999
12001,348108.9266576144
10729,211034.01904519493
11822,284216.82010405575
9132,303768.49023301114
14150,210042.42590234158
15217,174310.25091226932
4752,183124.22848902672
5875,158853.28384309326
7873,282861.3327182789
16046,157046.81628074026
321,230104.87268639
15077,243047.73242476195
9148,282260.4021695371
10272,256710.9232023542
9490,174349.75478735735
5856,195115.11557990784
2436,156744.2678403447
526,201873.71876392938
9067,155373.00232012893
1166,339186.4836441785
13029,197467.29056410413
8264,347492.1742949348
13499,335175.3448989292
14681,212952.9235466043
10625,293114.7863522068
13668,258355.50301797208
4126,243627.20033181374
1527,170808.6164648014
12829,212346.25251860303
6074,128535.70210031314
16629,172983.58778208197
3231,342638.31183574855
6218,155082.27330404284
15050,235514.86273331608
16053,366801.38925457804
16745,146826.82230905988
11336,74731.5934688819
1318,214223.1623924726
7424,147097.1083054874
8102,166751.45498923783
5468,153341.58151602265
9942,277353.17852594337
